CODI_INTERN,TIPUS_OCUPACIO,DATA_INICI,DATA_FI,DURADA,LAT,LNG,WKT
"5120700916858035607130","OBRES","24/07/2017","04/08/2017","12","41,5427831044207","2,44788476557833","POINT (2.44788476557833 41.5427831044207)"
"5120700917037023107130","OBRES","03/08/2017","31/08/2017","29","41,5379410144329","2,44643764652288","POINT (2.44643764652288 41.5379410144329)"
"5120700917048880607130","OBRES","08/08/2017","08/08/2017","1","41,5405470193219","2,44730497947398","POINT (2.44730497947398 41.5405470193219)"
"5120700917070772107130","NETEJES ESPECIALS","09/08/2017","09/08/2017","1","41,5402725712309","2,43575687754736","POINT (2.43575687754736 41.5402725712309)"
"5120700917365233107130","NETEJES ESPECIALS","18/09/2017","22/09/2017","5","41,5523674782907","2,43605213483638","POINT (2.43605213483638 41.5523674782907)"
"5120700917725895107130","ACTES DIVERSOS AL CARRER","06/10/2017","06/10/2017","1","41,5401411648316","2,42474531587317","POINT (2.42474531587317 41.5401411648316)"
"5120700918131264107130","SAC DE RUNA","31/10/2017","03/11/2017","4","41,5475257813318","2,45100330134507","POINT (2.45100330134507 41.5475257813318)"
"5120700918232063607130","SAC DE RUNA","06/11/2017","10/11/2017","5","41,536716428804","2,42693114723111","POINT (2.42693114723111 41.536716428804)"
"5120700918458514107130","RASES I CATES","17/11/2017","24/11/2017","8","41,5458095993151","2,46014650172621","POINT (2.46014650172621 41.5458095993151)"
"5120700918633739107130","ACTES DIVERSOS AL CARRER","05/12/2017","19/12/2017","15","41,5258024671798","2,43293796306824","POINT (2.43293796306824 41.5258024671798)"
"5120700918646763607130","BASTIDES I TANQUES","29/11/2017","29/12/2017","31","41,5469873871595","2,43340767363192","POINT (2.43340767363192 41.5469873871595)"
"5120700918690390607130","MUDANÇA","05/12/2017","05/12/2017","1","41,5428814928974","2,43959518231972","POINT (2.43959518231972 41.5428814928974)"
"5120700918694832107130","OBRES","04/12/2017","04/12/2017","1","41,5405452156336","2,44729771586572","POINT (2.44729771586572 41.5405452156336)"
"5120700918737138607130","RASES I CATES","04/12/2017","05/12/2017","2","41,5420540599686","2,44367520022273","POINT (2.44367520022273 41.5420540599686)"
"5120700916033714107130","OBRES","04/06/2017","04/06/2017","1","41,5274041359614","2,43221373082127","POINT (2.43221373082127 41.5274041359614)"
"5120700916415527107130","ACTES DIVERSOS AL CARRER","17/09/2017","17/09/2017","1","41,545296987809","2,44138127688477","POINT (2.44138127688477 41.545296987809)"
"5120700916543344107130","CONTENIDOR DE RUNA","17/07/2017","11/08/2017","26","41,5366608029546","2,44374978006002","POINT (2.44374978006002 41.5366608029546)"
"5120700917071095607130","MUDANÇA","14/08/2017","14/08/2017","1","41,545516494051","2,45258591518709","POINT (2.45258591518709 41.545516494051)"
"5120700917094518607130","RASES I CATES","23/08/2017","25/08/2017","3","41,5410703874006","2,42449547936082","POINT (2.42449547936082 41.5410703874006)"
"5120700917192853107130","SAC DE RUNA","04/09/2017","08/09/2017","5","41,5365737764695","2,44799915404181","POINT (2.44799915404181 41.5365737764695)"
"5120700917193074607130","NETEJES ESPECIALS","04/09/2017","08/09/2017","5","41,5397809078463","2,45306173741982","POINT (2.45306173741982 41.5397809078463)"
"5120700917421887107130","RASES I CATES","25/09/2017","26/09/2017","2","41,536309196665","2,44175860811391","POINT (2.44175860811391 41.536309196665)"
"5120700917422033107130","RASES I CATES","02/10/2017","03/10/2017","2","41,5387059693399","2,44608876800025","POINT (2.44608876800025 41.5387059693399)"
"5120700917422033607130","MUDANÇA","23/09/2017","23/09/2017","1","41,5460621908735","2,43631957701377","POINT (2.43631957701377 41.5460621908735)"
"5120700917422178607130","RASES I CATES","27/09/2017","28/09/2017","2","41,5353308826164","2,44565687479987","POINT (2.44565687479987 41.5353308826164)"
"5120700917533120107130","OBRES","25/09/2017","25/09/2017","1","41,5428018770152","2,42232440437627","POINT (2.42232440437627 41.5428018770152)"
"5120700917555555107130","MUDANÇA","29/09/2017","29/09/2017","1","41,5398205451613","2,44522691916964","POINT (2.44522691916964 41.5398205451613)"
"5120700917558113607130","RESERVES D' ESTACIONAMENT","04/10/2017","04/10/2017","1","41,5435278233293","2,44284135419491","POINT (2.44284135419491 41.5435278233293)"
"5120700917565047107130","MUDANÇA","30/09/2017","30/09/2017","1","41,5343847723376","2,43950144948189","POINT (2.43950144948189 41.5343847723376)"
"5120700917970758107130","MUDANÇA","25/10/2017","25/10/2017","1","41,5374430705143","2,44126564603738","POINT (2.44126564603738 41.5374430705143)"
"5120700917995970607130","RASES I CATES","23/10/2017","27/10/2017","5","41,533874666639","2,42995723753966","POINT (2.42995723753966 41.533874666639)"
"5120700918075444107130","ACTES DIVERSOS AL CARRER","16/12/2017","16/12/2017","1","41,5399945403423","2,44553901034256","POINT (2.44553901034256 41.5399945403423)"
"5120700918166596107130","ESDEVENIMENTS ESPORTIUS","02/12/2017","02/12/2017","1","41,5250838526611","2,43448834569734","POINT (2.43448834569734 41.5250838526611)"
"5120700918231168607130","OBRES","02/11/2017","02/11/2017","1","41,5408079420304","2,44585575961151","POINT (2.44585575961151 41.5408079420304)"
"5120700918261005107130","RASES I CATES","08/11/2017","10/11/2017","3","41,5613750568801","2,4280968825296","POINT (2.4280968825296 41.5613750568801)"
"5120700918270871107130","SAC DE RUNA","09/11/2017","09/11/2017","1","41,5427879700105","2,42463195809329","POINT (2.42463195809329 41.5427879700105)"
"5120700918434636607130","MUDANÇA","23/11/2017","23/11/2017","1","41,546839546031","2,44022982624715","POINT (2.44022982624715 41.546839546031)"
"5120700918461902107130","RASES I CATES","23/11/2017","25/11/2017","3","41,5405864824645","2,43708248055454","POINT (2.43708248055454 41.5405864824645)"
"5120700918593779607130","CONTENIDOR DE RUNA","27/11/2017","22/12/2017","26","41,5399133659719","2,44886047736791","POINT (2.44886047736791 41.5399133659719)"
"5120700918736504107130","NETEJES ESPECIALS","11/12/2017","20/12/2017","10","41,5406693131738","2,44043460138799","POINT (2.44043460138799 41.5406693131738)"
"5120700918737871107130","OBRES","05/12/2017","05/12/2017","1","41,5392146298558","2,44075914132906","POINT (2.44075914132906 41.5392146298558)"
"5120700915681698107130","ACTES CULTURALS","08/05/2017","08/05/2017","1","41,5428757725327","2,44307541984919","POINT (2.44307541984919 41.5428757725327)"
"5120700915723143107130","BASTIDES I TANQUES","15/05/2017","15/06/2017","32","41,5473344537744","2,43438626418291","POINT (2.43438626418291 41.5473344537744)"
"5120700915765614607130","RASES I CATES","15/05/2017","16/05/2017","2","41,544456296356","2,44965944618878","POINT (2.44965944618878 41.544456296356)"
"5120700915900613607130","MUDANÇA","26/05/2017","26/05/2017","1","41,5338114470077","2,44249693698284","POINT (2.44249693698284 41.5338114470077)"
"5120700916013318107130","SAC DE RUNA","01/06/2017","01/06/2017","1","41,5477041542202","2,4351058210197","POINT (2.4351058210197 41.5477041542202)"
"5120700916062223607130","BASTIDES I TANQUES","28/05/2017","28/12/2017","215","41,5443530386754","2,44183570524568","POINT (2.44183570524568 41.5443530386754)"
"5120700916062484107130","SAC DE RUNA","08/06/2017","09/06/2017","2","41,5366584026916","2,4271152659653","POINT (2.4271152659653 41.5366584026916)"
"5120700916659009607130","MUDANÇA","18/07/2017","18/07/2017","1","41,5367272017829","2,43945358364686","POINT (2.43945358364686 41.5367272017829)"
"5120700917119698107130","ACTES DIVERSOS AL CARRER","10/09/2017","10/09/2017","1","41,5401020832155","2,4565831967686","POINT (2.4565831967686 41.5401020832155)"
"5120700917551526107130","SAC DE RUNA","02/10/2017","06/10/2017","5","41,5405919627616","2,4364719455709","POINT (2.4364719455709 41.5405919627616)"
"5120700917729638607130","RASES I CATES","09/10/2017","13/10/2017","5","41,539748143814","2,4450995392898","POINT (2.4450995392898 41.539748143814)"
"5120700918172822607130","RASES I CATES","02/11/2017","03/11/2017","2","41,5390630419689","2,43288255038599","POINT (2.43288255038599 41.5390630419689)"
"5120700918172833607130","RASES I CATES","02/11/2017","03/11/2017","2","41,5419187191341","2,44238211789723","POINT (2.44238211789723 41.5419187191341)"
"5120700918426868107130","NETEJES ESPECIALS","16/11/2017","16/11/2017","1","41,5355398458436","2,45020721834653","POINT (2.45020721834653 41.5355398458436)"
"5120700918482743107130","BASTIDES I TANQUES","20/11/2017","20/12/2017","31","41,5371658859194","2,44883737426906","POINT (2.44883737426906 41.5371658859194)"
"5120700918594965107130","SAC DE RUNA","27/11/2017","01/12/2017","5","41,5384044653136","2,44329850826546","POINT (2.44329850826546 41.5384044653136)"
"5120700915973799107130","RESERVES D'ESTACIONAMENT PUNTUAL","05/06/2017","08/06/2017","4","41,5439228330467","2,44885743130793","POINT (2.44885743130793 41.5439228330467)"
"5120700915991501107130","RASES I CATES","30/05/2017","30/05/2017","1","41,548274307762","2,43853942046648","POINT (2.43853942046648 41.548274307762)"
"5120700915992251107130","ACTES DIVERSOS AL CARRER","15/06/2017","15/06/2017","1","41,5470899607717","2,43525418245635","POINT (2.43525418245635 41.5470899607717)"
"5120700916051926107130","BASTIDES I TANQUES","06/06/2017","06/07/2017","31","41,5361454235013","2,44083803183252","POINT (2.44083803183252 41.5361454235013)"
"5120700916197229107130","BASTIDES I TANQUES","20/06/2017","20/07/2017","31","41,5407016557272","2,44863802954159","POINT (2.44863802954159 41.5407016557272)"
"5120700916240147607130","OBRES","26/06/2017","26/06/2017","1","41,5361284390464","2,43708694967909","POINT (2.43708694967909 41.5361284390464)"
"5120700916275679607130","RASES I CATES","04/07/2017","07/07/2017","4","41,5400075042972","2,44499924000657","POINT (2.44499924000657 41.5400075042972)"
"5120700916673023107130","NETEJES ESPECIALS","17/07/2017","11/08/2017","26","41,5471810647569","2,4389585383245","POINT (2.4389585383245 41.5471810647569)"
"5120700917037665607130","MUDANÇA","09/08/2017","09/08/2017","1","41,5415162623308","2,42374725789531","POINT (2.42374725789531 41.5415162623308)"
"5120700917054716607130","BASTIDES I TANQUES","07/08/2017","06/09/2017","31","41,5368859752134","2,42282417884965","POINT (2.42282417884965 41.5368859752134)"
"5120700917060736107130","CONTENIDOR DE RUNA","21/08/2017","23/08/2017","3","41,5417034313256","2,44700491005252","POINT (2.44700491005252 41.5417034313256)"
"5120700917421492107130","RASES I CATES","26/09/2017","28/09/2017","3","41,5344498300492","2,44578329117608","POINT (2.44578329117608 41.5344498300492)"
"5120700917495866607130","MUDANÇA","26/09/2017","26/09/2017","1","41,5398204634505","2,44523787682402","POINT (2.44523787682402 41.5398204634505)"
"5120700917889170607130","CONTENIDOR DE RUNA","18/10/2017","18/10/2017","1","41,5406197864003","2,4222770999937","POINT (2.4222770999937 41.5406197864003)"
"5120700917890841107130","CONTENIDOR DE RUNA","17/10/2017","18/10/2017","2","41,5772560307695","2,43593772392841","POINT (2.43593772392841 41.5772560307695)"
"5120700917935019607130","RASES I CATES","19/10/2017","20/10/2017","2","41,5427435612654","2,4479564112308","POINT (2.4479564112308 41.5427435612654)"
"5120700917964355107130","OBRES","25/10/2017","25/10/2017","1","41,5401224573258","2,43777030696698","POINT (2.43777030696698 41.5401224573258)"
"5120700918042004107130","OBRES","25/10/2017","03/11/2017","10","41,5382013330468","2,44793607693973","POINT (2.44793607693973 41.5382013330468)"
"5120700918476702607130","MUDANÇA","21/11/2017","21/11/2017","1","41,5337936179169","2,43905196505783","POINT (2.43905196505783 41.5337936179169)"
"5120700918550098107130","MANTENIMENT DE VIALS","23/11/2017","23/11/2017","1","41,5364863145114","2,42400718220534","POINT (2.42400718220534 41.5364863145114)"
"5120700918809972107130","OBRES","15/12/2017","15/12/2017","1","41,5411917562435","2,43910430647991","POINT (2.43910430647991 41.5411917562435)"
"5120700918885279607130","COMERÇ URBÀ","20/12/2017","10/01/2018","22","41,5422989081159","2,43744650818027","POINT (2.43744650818027 41.5422989081159)"
"5120700918902863607130","MUDANÇA","20/12/2017","20/12/2017","1","41,5371303141685","2,448836604571","POINT (2.448836604571 41.5371303141685)"
"5120700918903750607130","OBRES","20/12/2017","20/12/2017","1","41,5403290083478","2,4431522731053","POINT (2.4431522731053 41.5403290083478)"
"5120700918917673107130","MUDANÇA","22/12/2017","22/12/2017","1","41,5401975646411","2,43646562233501","POINT (2.43646562233501 41.5401975646411)"
"5120700918917752107130","MUDANÇA","22/12/2017","22/12/2017","1","41,5385736953687","2,44420963498732","POINT (2.44420963498732 41.5385736953687)"
"5120700919160845107130","RESERVES D' ESTACIONAMENT","27/12/2017","27/12/2018","365","41,5434646099438","2,45097326441281","POINT (2.45097326441281 41.5434646099438)"
"5120700915814566107130","RASES I CATES","18/05/2017","19/05/2017","2","41,5344836795657","2,44187280459919","POINT (2.44187280459919 41.5344836795657)"
"5120700915838893107130","NETEJES ESPECIALS","22/05/2017","09/06/2017","19","41,5441720387669","2,44611863248689","POINT (2.44611863248689 41.5441720387669)"
"5120700916051865107130","RESERVES D' ESTACIONAMENT","07/06/2017","07/06/2017","1","41,536746765414","2,43951112047193","POINT (2.43951112047193 41.536746765414)"
"5120700916097976107130","ACTES DIVERSOS AL CARRER","23/06/2017","24/06/2017","2","41,5545221580821","2,44590677897004","POINT (2.44590677897004 41.5545221580821)"
"5120700916099800607130","RASES I CATES","14/06/2017","14/06/2017","1","41,5370590703746","2,44419643951987","POINT (2.44419643951987 41.5370590703746)"
"5120700916105964607130","MUDANÇA","20/06/2017","20/06/2017","1","41,5355243351037","2,43457636958327","POINT (2.43457636958327 41.5355243351037)"
"5120700916129977607130","MUDANÇA","24/06/2017","24/06/2017","1","41,5420566346485","2,42813052474254","POINT (2.42813052474254 41.5420566346485)"
"5120700916166410107130","MUDANÇA","01/07/2017","02/07/2017","2","41,5400417636277","2,43441933014852","POINT (2.43441933014852 41.5400417636277)"
"5120700916166517107130","OBRES","21/06/2017","21/06/2017","1","41,5392463309459","2,44072872840648","POINT (2.44072872840648 41.5392463309459)"
"5120700916205493607130","CONTENIDOR DE RUNA","21/06/2017","30/06/2017","10","41,5401971738659","2,44459632312919","POINT (2.44459632312919 41.5401971738659)"
"5120700916205551107130","OBRES","22/06/2017","23/06/2017","2","41,5389230290373","2,44002490903993","POINT (2.44002490903993 41.5389230290373)"
"5120700916205540107130","RESERVES D' ESTACIONAMENT","22/06/2017","22/06/2017","1","41,5503276130397","2,43305510660732","POINT (2.43305510660732 41.5503276130397)"
"5120700916213854107130","COMERÇ URBÀ","29/07/2017","29/07/2017","1","41,5408283811166","2,44628392982109","POINT (2.44628392982109 41.5408283811166)"
"5120700916329707607130","MUDANÇA","30/06/2017","30/06/2017","1","41,5372993933513","2,42948945404063","POINT (2.42948945404063 41.5372993933513)"
"5120700916329774107130","OBRES","30/06/2017","03/07/2017","4","41,5361253992621","2,43707902095209","POINT (2.43707902095209 41.5361253992621)"
"5120700916366792107130","OBRES","04/07/2017","04/07/2017","1","41,5405456251593","2,44729563680971","POINT (2.44729563680971 41.5405456251593)"
"5120700916409255107130","RESERVES D'ESTACIONAMENT PUNTUAL","15/07/2017","01/08/2017","18","41,543794489146","2,44264313935573","POINT (2.44264313935573 41.543794489146)"
"5120700916413437107130","ACTES CULTURALS","15/07/2017","15/07/2017","1","41,5352375962232","2,44957001957439","POINT (2.44957001957439 41.5352375962232)"
"5120700916413478107130","MUDANÇA","15/07/2017","15/07/2017","1","41,5464179207736","2,43041000178039","POINT (2.43041000178039 41.5464179207736)"
"5120700916413558107130","ACTES CULTURALS","21/07/2017","24/07/2017","4","41,5369574763735","2,42583527311272","POINT (2.42583527311272 41.5369574763735)"
"5120700916655002607130","MUDANÇA","28/07/2017","28/07/2017","1","41,5521371218642","2,44359660960438","POINT (2.44359660960438 41.5521371218642)"
"5120700916808981107130","ESDEVENIMENTS ESPORTIUS ORGANITZATS PER TERCERS","19/07/2017","21/07/2017","3","41,5333452563037","2,43266333687716","POINT (2.43266333687716 41.5333452563037)"
"5120700917027929107130","ACTES CULTURALS","08/09/2017","11/09/2017","4","41,5466312986785","2,44848431204245","POINT (2.44848431204245 41.5466312986785)"
"5120700917217325107130","RASES I CATES","04/09/2017","07/09/2017","4","41,5437515054923","2,44470625030917","POINT (2.44470625030917 41.5437515054923)"
